idx,split,target_type,attractors,target_num,condition,subject_word,target_word,base_sentence,good,bad,tok_len
3166,test,verb,0,sg,target_verb_num_sg_att0_pl,rat,sails,The weary rat,The weary rat sails,The weary rat sail,4
3167,test,verb,0,pl,target_verb_num_pl_att0_sg,goats,arrive,The quiet goats,The quiet goats arrive,The quiet goats arrives,4
3168,test,verb,0,pl,target_verb_num_pl_att0_sg,bears,dive,The furry bears,The furry bears dive,The furry bears dives,4
3169,test,verb,0,sg,target_verb_num_sg_att0_pl,bear,drinks,The blue bear,The blue bear drinks,The blue bear drink,4
3170,test,verb,0,pl,target_verb_num_pl_att0_sg,pups,lean,The orange pups,The orange pups lean,The orange pups leans,4
3171,test,verb,0,sg,target_verb_num_sg_att0_pl,bear,drinks,The fast bear,The fast bear drinks,The fast bear drink,4
3172,test,verb,0,pl,target_verb_num_pl_att0_sg,ticks,drum,The quiet ticks,The quiet ticks drum,The quiet ticks drums,4
3173,test,verb,0,sg,target_verb_num_sg_att0_pl,tick,roots,The soft tick,The soft tick roots,The soft tick root,4
3174,test,verb,0,pl,target_verb_num_pl_att0_sg,ticks,drum,The hard ticks,The hard ticks drum,The hard ticks drums,4
3175,test,verb,0,sg,target_verb_num_sg_att0_pl,tick,plays,The dim tick,The dim tick plays,The dim tick play,4
3176,test,verb,0,pl,target_verb_num_pl_att0_sg,pups,lean,The timid pups,The timid pups lean,The timid pups leans,4
3177,test,verb,0,sg,target_verb_num_sg_att0_pl,bee,plays,The soft bee,The soft bee plays,The soft bee play,4
3178,test,verb,0,sg,target_verb_num_sg_att0_pl,doe,races,The amber doe,The amber doe races,The amber doe race,4
3179,test,verb,0,pl,target_verb_num_pl_att0_sg,rats,race,The agile rats,The agile rats race,The agile rats races,4
3180,test,verb,0,sg,target_verb_num_sg_att0_pl,doe,sails,The dim doe,The dim doe sails,The dim doe sail,4
3181,test,verb,0,sg,target_verb_num_sg_att0_pl,goat,spins,The calm goat,The calm goat spins,The calm goat spin,4
3182,test,verb,0,sg,target_verb_num_sg_att0_pl,tick,arrives,The faded tick,The faded tick arrives,The faded tick arrive,4
3183,test,verb,0,pl,target_verb_num_pl_att0_sg,bees,spin,The timid bees,The timid bees spin,The timid bees spins,4
3184,test,verb,0,pl,target_verb_num_pl_att0_sg,rats,feed,The timid rats,The timid rats feed,The timid rats feeds,4
3185,test,verb,0,sg,target_verb_num_sg_att0_pl,pup,charges,The fast pup,The fast pup charges,The fast pup charge,4
3186,test,verb,0,sg,target_verb_num_sg_att0_pl,doe,stretches,The sluggish doe,The sluggish doe stretches,The sluggish doe stretch,4
3187,test,verb,0,pl,target_verb_num_pl_att0_sg,rats,stretch,The broad rats,The broad rats stretch,The broad rats stretches,4
3188,test,verb,0,pl,target_verb_num_pl_att0_sg,bears,drink,The angry bears,The angry bears drink,The angry bears drinks,4
3189,test,verb,0,pl,target_verb_num_pl_att0_sg,does,sail,The slight does,The slight does sail,The slight does sails,4
3190,test,verb,0,pl,target_verb_num_pl_att0_sg,ticks,play,The timid ticks,The timid ticks play,The timid ticks plays,4
3191,test,verb,0,pl,target_verb_num_pl_att0_sg,rats,race,The large rats,The large rats race,The large rats races,4
3192,test,verb,0,sg,target_verb_num_sg_att0_pl,rat,races,The narrow rat,The narrow rat races,The narrow rat race,4
3193,test,verb,0,pl,target_verb_num_pl_att0_sg,bees,play,The amber bees,The amber bees play,The amber bees plays,4
3194,test,verb,0,pl,target_verb_num_pl_att0_sg,bees,spin,The rough bees,The rough bees spin,The rough bees spins,4
3195,test,verb,0,pl,target_verb_num_pl_att0_sg,rats,race,The white rats,The white rats race,The white rats races,4
3196,test,verb,0,sg,target_verb_num_sg_att0_pl,doe,lifts,The smooth doe,The smooth doe lifts,The smooth doe lift,4
3197,test,verb,0,sg,target_verb_num_sg_att0_pl,doe,feeds,The large doe,The large doe feeds,The large doe feed,4
3198,test,verb,0,sg,target_verb_num_sg_att0_pl,bee,roots,The furry bee,The furry bee roots,The furry bee root,4
3199,test,verb,0,pl,target_verb_num_pl_att0_sg,bears,drink,The major bears,The major bears drink,The major bears drinks,4
3200,test,verb,0,sg,target_verb_num_sg_att0_pl,tick,plays,The cold tick,The cold tick plays,The cold tick play,4
3201,test,verb,0,pl,target_verb_num_pl_att0_sg,bears,clear,The rough bears,The rough bears clear,The rough bears clears,4
3202,test,verb,0,sg,target_verb_num_sg_att0_pl,pup,leans,The slight pup,The slight pup leans,The slight pup lean,4
3203,test,verb,0,sg,target_verb_num_sg_att0_pl,bear,leans,The calm bear,The calm bear leans,The calm bear lean,4
3204,test,verb,0,sg,target_verb_num_sg_att0_pl,goat,plays,The white goat,The white goat plays,The white goat play,4
3205,test,verb,0,pl,target_verb_num_pl_att0_sg,goats,spin,The weary goats,The weary goats spin,The weary goats spins,4
3206,test,verb,0,pl,target_verb_num_pl_att0_sg,rats,stretch,The black rats,The black rats stretch,The black rats stretches,4
3207,test,verb,0,pl,target_verb_num_pl_att0_sg,ticks,drum,The dark ticks,The dark ticks drum,The dark ticks drums,4
3208,test,verb,0,pl,target_verb_num_pl_att0_sg,bees,drum,The fluffy bees,The fluffy bees drum,The fluffy bees drums,4
3209,test,verb,0,pl,target_verb_num_pl_att0_sg,pups,drink,The rapid pups,The rapid pups drink,The rapid pups drinks,4
3210,test,verb,0,sg,target_verb_num_sg_att0_pl,rat,sails,The thick rat,The thick rat sails,The thick rat sail,4
3211,test,verb,0,pl,target_verb_num_pl_att0_sg,ticks,play,The dim ticks,The dim ticks play,The dim ticks plays,4
3212,test,verb,0,pl,target_verb_num_pl_att0_sg,bees,drum,The mild bees,The mild bees drum,The mild bees drums,4
3213,test,verb,0,pl,target_verb_num_pl_att0_sg,rats,rise,The wide rats,The wide rats rise,The wide rats rises,4
3214,test,verb,0,pl,target_verb_num_pl_att0_sg,bears,clear,The timid bears,The timid bears clear,The timid bears clears,4
3215,test,verb,0,pl,target_verb_num_pl_att0_sg,bees,drum,The sluggish bees,The sluggish bees drum,The sluggish bees drums,4
3216,test,verb,0,sg,target_verb_num_sg_att0_pl,pup,clears,The large pup,The large pup clears,The large pup clear,4
3217,test,verb,0,sg,target_verb_num_sg_att0_pl,tick,circles,The black tick,The black tick circles,The black tick circle,4
3218,test,verb,0,pl,target_verb_num_pl_att0_sg,pups,dive,The weary pups,The weary pups dive,The weary pups dives,4
3219,test,verb,0,pl,target_verb_num_pl_att0_sg,pups,clear,The shy pups,The shy pups clear,The shy pups clears,4
3220,test,verb,0,pl,target_verb_num_pl_att0_sg,bears,lean,The bright bears,The bright bears lean,The bright bears leans,4
3221,test,verb,0,sg,target_verb_num_sg_att0_pl,bear,charges,The sluggish bear,The sluggish bear charges,The sluggish bear charge,4
3222,test,verb,0,sg,target_verb_num_sg_att0_pl,bee,drums,The little bee,The little bee drums,The little bee drum,4
3223,test,verb,0,pl,target_verb_num_pl_att0_sg,goats,play,The agile goats,The agile goats play,The agile goats plays,4
3224,test,verb,0,sg,target_verb_num_sg_att0_pl,pup,leans,The cold pup,The cold pup leans,The cold pup lean,4
3225,test,verb,0,pl,target_verb_num_pl_att0_sg,bees,circle,The dark bees,The dark bees circle,The dark bees circles,4
3226,test,verb,0,pl,target_verb_num_pl_att0_sg,goats,arrive,The fast goats,The fast goats arrive,The fast goats arrives,4
3227,test,verb,0,pl,target_verb_num_pl_att0_sg,ticks,spin,The large ticks,The large ticks spin,The large ticks spins,4
3228,test,verb,0,sg,target_verb_num_sg_att0_pl,bear,drinks,The hard bear,The hard bear drinks,The hard bear drink,4
3229,test,verb,0,pl,target_verb_num_pl_att0_sg,does,lift,The bold does,The bold does lift,The bold does lifts,4
3230,test,verb,0,sg,target_verb_num_sg_att0_pl,doe,rises,The warm doe,The warm doe rises,The warm doe rise,4
3231,test,verb,0,pl,target_verb_num_pl_att0_sg,does,feed,The white does,The white does feed,The white does feeds,4
3232,test,verb,0,pl,target_verb_num_pl_att0_sg,rats,lift,The dark rats,The dark rats lift,The dark rats lifts,4
3233,test,verb,0,sg,target_verb_num_sg_att0_pl,doe,rises,The fast doe,The fast doe rises,The fast doe rise,4
3234,test,verb,0,pl,target_verb_num_pl_att0_sg,bees,arrive,The small bees,The small bees arrive,The small bees arrives,4
3235,test,verb,0,sg,target_verb_num_sg_att0_pl,doe,lifts,The small doe,The small doe lifts,The small doe lift,4
3236,test,verb,0,pl,target_verb_num_pl_att0_sg,does,sail,The rough does,The rough does sail,The rough does sails,4
3237,test,verb,0,pl,target_verb_num_pl_att0_sg,pups,drink,The bold pups,The bold pups drink,The bold pups drinks,4
3238,test,verb,0,pl,target_verb_num_pl_att0_sg,bears,dive,The large bears,The large bears dive,The large bears dives,4
3239,test,verb,0,sg,target_verb_num_sg_att0_pl,doe,rises,The dark doe,The dark doe rises,The dark doe rise,4
3240,test,verb,0,sg,target_verb_num_sg_att0_pl,goat,circles,The little goat,The little goat circles,The little goat circle,4
3241,test,verb,0,pl,target_verb_num_pl_att0_sg,does,lift,The small does,The small does lift,The small does lifts,4
3242,test,verb,0,sg,target_verb_num_sg_att0_pl,rat,stretches,The small rat,The small rat stretches,The small rat stretch,4
3243,test,verb,0,sg,target_verb_num_sg_att0_pl,tick,arrives,The fluffy tick,The fluffy tick arrives,The fluffy tick arrive,4
3244,test,verb,0,sg,target_verb_num_sg_att0_pl,pup,dives,The weary pup,The weary pup dives,The weary pup dive,4
3245,test,verb,0,pl,target_verb_num_pl_att0_sg,ticks,arrive,The merry ticks,The merry ticks arrive,The merry ticks arrives,4
3246,test,verb,0,sg,target_verb_num_sg_att0_pl,doe,feeds,The shy doe,The shy doe feeds,The shy doe feed,4
3247,test,verb,0,pl,target_verb_num_pl_att0_sg,ticks,spin,The furry ticks,The furry ticks spin,The furry ticks spins,4
3248,test,verb,0,pl,target_verb_num_pl_att0_sg,bears,dive,The agile bears,The agile bears dive,The agile bears dives,4
3249,test,verb,0,sg,target_verb_num_sg_att0_pl,tick,drums,The hard tick,The hard tick drums,The hard tick drum,4
3250,test,verb,1,pl,target_verb_num_pl_att1_sg,goats,drum,The goats outside the desk,The goats outside the desk drum,The goats outside the desk drums,6
3251,test,verb,1,pl,target_verb_num_pl_att1_sg,does,lift,The does outside the strap,The does outside the strap lift,The does outside the strap lifts,6
3252,test,verb,1,sg,target_verb_num_sg_att1_pl,rat,rises,The rat past the switches,The rat past the switches rises,The rat past the switches rise,6
3253,test,verb,1,pl,target_verb_num_pl_att1_sg,rats,rise,The rats past the rack,The rats past the rack rise,The rats past the rack rises,6
3254,test,verb,1,pl,target_verb_num_pl_att1_sg,bears,wait,The bears outside the boiler,The bears outside the boiler wait,The bears outside the boiler waits,6
3255,test,verb,1,sg,target_verb_num_sg_att1_pl,tick,spins,The tick beside the valves,The tick beside the valves spins,The tick beside the valves spin,6
3256,test,verb,1,pl,target_verb_num_pl_att1_sg,pups,lean,The pups around the hinge,The pups around the hinge lean,The pups around the hinge leans,6
3257,test,verb,1,sg,target_verb_num_sg_att1_pl,pup,clears,The pup beside the pens,The pup beside the pens clears,The pup beside the pens clear,6
3258,test,verb,1,sg,target_verb_num_sg_att1_pl,doe,rises,The doe above the cords,The doe above the cords rises,The doe above the cords rise,6
3259,test,verb,1,sg,target_verb_num_sg_att1_pl,doe,feeds,The doe beside the bridges,The doe beside the bridges feeds,The doe beside the bridges feed,6
3260,test,verb,1,sg,target_verb_num_sg_att1_pl,bear,clears,The bear around the straps,The bear around the straps clears,The bear around the straps clear,6
3261,test,verb,1,sg,target_verb_num_sg_att1_pl,pup,dives,The pup by the switches,The pup by the switches dives,The pup by the switches dive,6
3262,test,verb,1,sg,target_verb_num_sg_att1_pl,doe,stretches,The doe past the pens,The doe past the pens stretches,The doe past the pens stretch,6
3263,test,verb,1,sg,target_verb_num_sg_att1_pl,rat,sails,The rat by the roots,The rat by the roots sails,The rat by the roots sail,6
3264,test,verb,1,sg,target_verb_num_sg_att1_pl,bee,circles,The bee above the jars,The bee above the jars circles,The bee above the jars circle,6
3265,test,verb,1,pl,target_verb_num_pl_att1_sg,does,rise,The does above the dam,The does above the dam rise,The does above the dam rises,6
3266,test,verb,1,pl,target_verb_num_pl_att1_sg,pups,charge,The pups above the hinge,The pups above the hinge charge,The pups above the hinge charges,6
3267,test,verb,1,sg,target_verb_num_sg_att1_pl,pup,waits,The pup past the racks,The pup past the racks waits,The pup past the racks wait,6
3268,test,verb,1,pl,target_verb_num_pl_att1_sg,rats,stretch,The rats outside the bush,The rats outside the bush stretch,The rats outside the bush stretches,6
3269,test,verb,1,pl,target_verb_num_pl_att1_sg,does,sail,The does around the boiler,The does around the boiler sail,The does around the boiler sails,6
3270,test,verb,1,pl,target_verb_num_pl_att1_sg,ticks,arrive,The ticks past the bridge,The ticks past the bridge arrive,The ticks past the bridge arrives,6
3271,test,verb,1,sg,target_verb_num_sg_att1_pl,pup,drinks,The pup outside the straps,The pup outside the straps drinks,The pup outside the straps drink,6
3272,test,verb,1,pl,target_verb_num_pl_att1_sg,bears,charge,The bears past the rack,The bears past the rack charge,The bears past the rack charges,6
3273,test,verb,1,pl,target_verb_num_pl_att1_sg,ticks,root,The ticks by the dam,The ticks by the dam root,The ticks by the dam roots,6
3274,test,verb,1,sg,target_verb_num_sg_att1_pl,rat,feeds,The rat around the cords,The rat around the cords feeds,The rat around the cords feed,6
3275,test,verb,1,pl,target_verb_num_pl_att1_sg,bees,root,The bees beside the bush,The bees beside the bush root,The bees beside the bush roots,6
3276,test,verb,1,pl,target_verb_num_pl_att1_sg,goats,drum,The goats outside the boiler,The goats outside the boiler drum,The goats outside the boiler drums,6
3277,test,verb,1,sg,target_verb_num_sg_att1_pl,pup,charges,The pup above the knobs,The pup above the knobs charges,The pup above the knobs charge,6
3278,test,verb,1,sg,target_verb_num_sg_att1_pl,bee,spins,The bee around the jars,The bee around the jars spins,The bee around the jars spin,6
3279,test,verb,1,sg,target_verb_num_sg_att1_pl,rat,rises,The rat past the pens,The rat past the pens rises,The rat past the pens rise,6
3280,test,verb,1,pl,target_verb_num_pl_att1_sg,rats,feed,The rats around the window,The rats around the window feed,The rats around the window feeds,6
3281,test,verb,1,pl,target_verb_num_pl_att1_sg,rats,race,The rats beside the pipe,The rats beside the pipe race,The rats beside the pipe races,6
3282,test,verb,1,pl,target_verb_num_pl_att1_sg,rats,sail,The rats by the knob,The rats by the knob sail,The rats by the knob sails,6
3283,test,verb,1,sg,target_verb_num_sg_att1_pl,goat,drums,The goat outside the straps,The goat outside the straps drums,The goat outside the straps drum,6
3284,test,verb,1,sg,target_verb_num_sg_att1_pl,rat,feeds,The rat around the windows,The rat around the windows feeds,The rat around the windows feed,6
3285,test,verb,1,pl,target_verb_num_pl_att1_sg,bees,spin,The bees around the table,The bees around the table spin,The bees around the table spins,6
3286,test,verb,1,pl,target_verb_num_pl_att1_sg,pups,drink,The pups outside the heap,The pups outside the heap drink,The pups outside the heap drinks,6
