idx,split,target_type,attractors,condition,subject_word_sg,subject_word_pl,target_word_sg,target_word_pl,base_sentence_sg,base_sentence_pl,good_singular,bad_singular,good_plural,bad_plural,tok_len_sg,tok_len_pl
3369,test,copula,2,target_copula_att2_opp,[wug],[wugs],is,are,The [wug] beneath the knobs between the nails,The [wugs] beneath the knob between the nail,The [wug] beneath the knobs between the nails is,The [wug] beneath the knobs between the nails are,The [wugs] beneath the knob between the nail are,The [wugs] beneath the knob between the nail is,12,12
3370,test,copula,2,target_copula_att2_opp,[wug],[wugs],is,are,The [wug] atop the panels outside the boards,The [wugs] atop the panel outside the board,The [wug] atop the panels outside the boards is,The [wug] atop the panels outside the boards are,The [wugs] atop the panel outside the board are,The [wugs] atop the panel outside the board is,12,12
3371,test,copula,2,target_copula_att2_opp,[wug],[wugs],is,are,The [wug] by the braces above the panels,The [wugs] by the brace above the panel,The [wug] by the braces above the panels is,The [wug] by the braces above the panels are,The [wugs] by the brace above the panel are,The [wugs] by the brace above the panel is,12,12
3372,test,copula,2,target_copula_att2_opp,[wug],[wugs],is,are,The [wug] behind the switches past the cables,The [wugs] behind the switch past the cable,The [wug] behind the switches past the cables is,The [wug] behind the switches past the cables are,The [wugs] behind the switch past the cable are,The [wugs] behind the switch past the cable is,12,12
3373,test,copula,2,target_copula_att2_opp,[wug],[wugs],is,are,The [wug] outside the shelves behind the racks,The [wugs] outside the shelf behind the rack,The [wug] outside the shelves behind the racks is,The [wug] outside the shelves behind the racks are,The [wugs] outside the shelf behind the rack are,The [wugs] outside the shelf behind the rack is,12,12
3374,test,copula,2,target_copula_att2_opp,[wug],[wugs],is,are,The [wug] by the tanks above the switches,The [wugs] by the tank above the switch,The [wug] by the tanks above the switches is,The [wug] by the tanks above the switches are,The [wugs] by the tank above the switch are,The [wugs] by the tank above the switch is,12,12
3375,test,copula,2,target_copula_att2_opp,[wug],[wugs],is,are,The [wug] past the hooks under the knobs,The [wugs] past the hook under the knob,The [wug] past the hooks under the knobs is,The [wug] past the hooks under the knobs are,The [wugs] past the hook under the knob are,The [wugs] past the hook under the knob is,12,12
3376,test,copula,2,target_copula_att2_opp,[wug],[wugs],is,are,The [wug] by the belts above the rushes,The [wugs] by the belt above the rush,The [wug] by the belts above the rushes is,The [wug] by the belts above the rushes are,The [wugs] by the belt above the rush are,The [wugs] by the belt above the rush is,12,12
3377,test,copula,2,target_copula_att2_opp,[wug],[wugs],is,are,The [wug] above the rocks beneath the sheds,The [wugs] above the rock beneath the shed,The [wug] above the rocks beneath the sheds is,The [wug] above the rocks beneath the sheds are,The [wugs] above the rock beneath the shed are,The [wugs] above the rock beneath the shed is,12,12
3378,test,copula,2,target_copula_att2_opp,[wug],[wugs],is,are,The [wug] above the mirrors beneath the logs,The [wugs] above the mirror beneath the log,The [wug] above the mirrors beneath the logs is,The [wug] above the mirrors beneath the logs are,The [wugs] above the mirror beneath the log are,The [wugs] above the mirror beneath the log is,12,12
3379,test,copula,2,target_copula_att2_opp,[wug],[wugs],is,are,The [wug] beneath the jars between the cars,The [wugs] beneath the jar between the car,The [wug] beneath the jars between the cars is,The [wug] beneath the jars between the cars are,The [wugs] beneath the jar between the car are,The [wugs] beneath the jar between the car is,12,12
3380,test,copula,2,target_copula_att2_opp,[wug],[wugs],is,are,The [wug] atop the vines outside the cliffs,The [wugs] atop the vine outside the cliff,The [wug] atop the vines outside the cliffs is,The [wug] atop the vines outside the cliffs are,The [wugs] atop the vine outside the cliff are,The [wugs] atop the vine outside the cliff is,12,12
3381,test,copula,2,target_copula_att2_opp,[wug],[wugs],is,are,The [wug] atop the beams outside the braces,The [wugs] atop the beam outside the brace,The [wug] atop the beams outside the braces is,The [wug] atop the beams outside the braces are,The [wugs] atop the beam outside the brace are,The [wugs] atop the beam outside the brace is,12,12
3382,test,copula,2,target_copula_att2_opp,[wug],[wugs],is,are,The [wug] between the rushes atop the vines,The [wugs] between the rush atop the vine,The [wug] between the rushes atop the vines is,The [wug] between the rushes atop the vines are,The [wugs] between the rush atop the vine are,The [wugs] between the rush atop the vine is,12,12
3383,test,copula,2,target_copula_att2_opp,[wug],[wugs],is,are,The [wug] behind the ropes past the chains,The [wugs] behind the rope past the chain,The [wug] behind the ropes past the chains is,The [wug] behind the ropes past the chains are,The [wugs] behind the rope past the chain are,The [wugs] behind the rope past the chain is,12,12
3384,test,copula,2,target_copula_att2_opp,[wug],[wugs],is,are,The [wug] by the sacks above the bins,The [wugs] by the sack above the bin,The [wug] by the sacks above the bins is,The [wug] by the sacks above the bins are,The [wugs] by the sack above the bin are,The [wugs] by the sack above the bin is,12,12
3385,test,copula,2,target_copula_att2_opp,[wug],[wugs],is,are,The [wug] above the beams beneath the braces,The [wugs] above the beam beneath the brace,The [wug] above the beams beneath the braces is,The [wug] above the beams beneath the braces are,The [wugs] above the beam beneath the brace are,The [wugs] above the beam beneath the brace is,12,12
3386,test,copula,2,target_copula_att2_opp,[wug],[wugs],is,are,The [wug] behind the windows past the desks,The [wugs] behind the window past the desk,The [wug] behind the windows past the desks is,The [wug] behind the windows past the desks are,The [wugs] behind the window past the desk are,The [wugs] behind the window past the desk is,12,12
3387,test,copula,2,target_copula_att2_opp,[wug],[wugs],is,are,The [wug] above the windows beneath the desks,The [wugs] above the window beneath the desk,The [wug] above the windows beneath the desks is,The [wug] above the windows beneath the desks are,The [wugs] above the window beneath the desk are,The [wugs] above the window beneath the desk is,12,12
3388,test,copula,2,target_copula_att2_opp,[wug],[wugs],is,are,The [wug] between the carts atop the benches,The [wugs] between the cart atop the bench,The [wug] between the carts atop the benches is,The [wug] between the carts atop the benches are,The [wugs] between the cart atop the bench are,The [wugs] between the cart atop the bench is,12,12
3389,test,copula,2,target_copula_att2_opp,[wug],[wugs],is,are,The [wug] above the drums beneath the sacks,The [wugs] above the drum beneath the sack,The [wug] above the drums beneath the sacks is,The [wug] above the drums beneath the sacks are,The [wugs] above the drum beneath the sack are,The [wugs] above the drum beneath the sack is,12,12
3390,test,copula,2,target_copula_att2_opp,[wug],[wugs],is,are,The [wug] by the fences above the rocks,The [wugs] by the fence above the rock,The [wug] by the fences above the rocks is,The [wug] by the fences above the rocks are,The [wugs] by the fence above the rock are,The [wugs] by the fence above the rock is,12,12
3391,test,copula,2,target_copula_att2_opp,[wug],[wugs],is,are,The [wug] behind the beams past the braces,The [wugs] behind the beam past the brace,The [wug] behind the beams past the braces is,The [wug] behind the beams past the braces are,The [wugs] behind the beam past the brace are,The [wugs] behind the beam past the brace is,12,12
3392,test,copula,2,target_copula_att2_opp,[wug],[wugs],is,are,The [wug] under the cars by the walls,The [wugs] under the car by the wall,The [wug] under the cars by the walls is,The [wug] under the cars by the walls are,The [wugs] under the car by the wall are,The [wugs] under the car by the wall is,12,12
3393,test,copula,2,target_copula_att2_opp,[wug],[wugs],is,are,The [wug] past the nails under the screws,The [wugs] past the nail under the screw,The [wug] past the nails under the screws is,The [wug] past the nails under the screws are,The [wugs] past the nail under the screw are,The [wugs] past the nail under the screw is,12,12
3394,test,copula,3,target_copula_att3_opp,[wug],[wugs],is,are,The [wug] above the pots beneath the jars between the cars,The [wugs] above the pot beneath the jar between the car,The [wug] above the pots beneath the jars between the cars is,The [wug] above the pots beneath the jars between the cars are,The [wugs] above the pot beneath the jar between the car are,The [wugs] above the pot beneath the jar between the car is,15,15
3395,test,copula,3,target_copula_att3_opp,[wug],[wugs],is,are,The [wug] by the towers above the cabins beneath the tents,The [wugs] by the tower above the cabin beneath the tent,The [wug] by the towers above the cabins beneath the tents is,The [wug] by the towers above the cabins beneath the tents are,The [wugs] by the tower above the cabin beneath the tent are,The [wugs] by the tower above the cabin beneath the tent is,15,15
3396,test,copula,3,target_copula_att3_opp,[wug],[wugs],is,are,The [wug] beneath the racks between the hooks atop the knobs,The [wugs] beneath the rack between the hook atop the knob,The [wug] beneath the racks between the hooks atop the knobs is,The [wug] beneath the racks between the hooks atop the knobs are,The [wugs] beneath the rack between the hook atop the knob are,The [wugs] beneath the rack between the hook atop the knob is,15,15
3397,test,copula,3,target_copula_att3_opp,[wug],[wugs],is,are,The [wug] between the pots atop the jars outside the cars,The [wugs] between the pot atop the jar outside the car,The [wug] between the pots atop the jars outside the cars is,The [wug] between the pots atop the jars outside the cars are,The [wugs] between the pot atop the jar outside the car are,The [wugs] between the pot atop the jar outside the car is,15,15
3398,test,copula,3,target_copula_att3_opp,[wug],[wugs],is,are,The [wug] between the cars atop the walls outside the tables,The [wugs] between the car atop the wall outside the table,The [wug] between the cars atop the walls outside the tables is,The [wug] between the cars atop the walls outside the tables are,The [wugs] between the car atop the wall outside the table are,The [wugs] between the car atop the wall outside the table is,15,15
3399,test,copula,3,target_copula_att3_opp,[wug],[wugs],is,are,The [wug] between the tables atop the ponds outside the fences,The [wugs] between the table atop the pond outside the fence,The [wug] between the tables atop the ponds outside the fences is,The [wug] between the tables atop the ponds outside the fences are,The [wugs] between the table atop the pond outside the fence are,The [wugs] between the table atop the pond outside the fence is,15,15
